expanded_index,source_eps_index,equilibrium_index,equilibrium_label,pulse,t_s
29174,2362,1,p14606_15to80ms,14606,0.040886979550123215
29175,2362,1,p14606_15to80ms,14606,0.05339055880904198
29176,2362,1,p14606_15to80ms,14606,0.06643776595592499
29177,2362,1,p14606_15to80ms,14606,0.0794849768280983
29178,2363,1,p14606_15to80ms,14606,0.015336195006966591
29179,2363,1,p14606_15to80ms,14606,0.027839770540595055
29180,2363,1,p14606_15to80ms,14606,0.040886979550123215
29181,2363,1,p14606_15to80ms,14606,0.05339055880904198
29182,2363,1,p14606_15to80ms,14606,0.06643776595592499
29183,2363,1,p14606_15to80ms,14606,0.0794849768280983
29184,2364,1,p14606_15to80ms,14606,0.015336195006966591
29185,2364,1,p14606_15to80ms,14606,0.027839770540595055
29186,2364,1,p14606_15to80ms,14606,0.040886979550123215
29187,2364,1,p14606_15to80ms,14606,0.05339055880904198
29188,2364,1,p14606_15to80ms,14606,0.06643776595592499
29189,2364,1,p14606_15to80ms,14606,0.0794849768280983
29190,2365,1,p14606_15to80ms,14606,0.015336195006966591
29191,2365,1,p14606_15to80ms,14606,0.027839770540595055
29192,2365,1,p14606_15to80ms,14606,0.040886979550123215
29193,2365,1,p14606_15to80ms,14606,0.05339055880904198
29194,2365,1,p14606_15to80ms,14606,0.06643776595592499
29195,2365,1,p14606_15to80ms,14606,0.0794849768280983
29196,2366,1,p14606_15to80ms,14606,0.015336195006966591
29197,2366,1,p14606_15to80ms,14606,0.027839770540595055
29198,2366,1,p14606_15to80ms,14606,0.040886979550123215
29199,2366,1,p14606_15to80ms,14606,0.05339055880904198
29200,2366,1,p14606_15to80ms,14606,0.06643776595592499
29201,2366,1,p14606_15to80ms,14606,0.0794849768280983
29202,2367,1,p14606_15to80ms,14606,0.015336195006966591
29203,2367,1,p14606_15to80ms,14606,0.027839770540595055
29204,2367,1,p14606_15to80ms,14606,0.040886979550123215
29205,2367,1,p14606_15to80ms,14606,0.05339055880904198
29206,2367,1,p14606_15to80ms,14606,0.06643776595592499
29207,2367,1,p14606_15to80ms,14606,0.0794849768280983
29208,2368,1,p14606_15to80ms,14606,0.015336195006966591
29209,2368,1,p14606_15to80ms,14606,0.027839770540595055
29210,2368,1,p14606_15to80ms,14606,0.040886979550123215
29211,2368,1,p14606_15to80ms,14606,0.05339055880904198
29212,2368,1,p14606_15to80ms,14606,0.06643776595592499
29213,2368,1,p14606_15to80ms,14606,0.0794849768280983
29214,2369,1,p14606_15to80ms,14606,0.015336195006966591
29215,2369,1,p14606_15to80ms,14606,0.027839770540595055
29216,2369,1,p14606_15to80ms,14606,0.040886979550123215
29217,2369,1,p14606_15to80ms,14606,0.05339055880904198
29218,2369,1,p14606_15to80ms,14606,0.06643776595592499
29219,2369,1,p14606_15to80ms,14606,0.0794849768280983
29220,2370,1,p14606_15to80ms,14606,0.015336195006966591
29221,2370,1,p14606_15to80ms,14606,0.027839770540595055
29222,2370,1,p14606_15to80ms,14606,0.040886979550123215
29223,2370,1,p14606_15to80ms,14606,0.05339055880904198
29224,2370,1,p14606_15to80ms,14606,0.06643776595592499
29225,2370,1,p14606_15to80ms,14606,0.0794849768280983
29226,2371,1,p14606_15to80ms,14606,0.015336195006966591
29227,2371,1,p14606_15to80ms,14606,0.027839770540595055
29228,2371,1,p14606_15to80ms,14606,0.040886979550123215
29229,2371,1,p14606_15to80ms,14606,0.05339055880904198
29230,2371,1,p14606_15to80ms,14606,0.06643776595592499
29231,2371,1,p14606_15to80ms,14606,0.0794849768280983
29232,2372,1,p14606_15to80ms,14606,0.015336195006966591
29233,2372,1,p14606_15to80ms,14606,0.027839770540595055
29234,2372,1,p14606_15to80ms,14606,0.040886979550123215
29235,2372,1,p14606_15to80ms,14606,0.05339055880904198
29236,2372,1,p14606_15to80ms,14606,0.06643776595592499
29237,2372,1,p14606_15to80ms,14606,0.0794849768280983
29238,2373,1,p14606_15to80ms,14606,0.015336195006966591
29239,2373,1,p14606_15to80ms,14606,0.027839770540595055
29240,2373,1,p14606_15to80ms,14606,0.040886979550123215
29241,2373,1,p14606_15to80ms,14606,0.05339055880904198
29242,2373,1,p14606_15to80ms,14606,0.06643776595592499
29243,2373,1,p14606_15to80ms,14606,0.0794849768280983
29244,2374,1,p14606_15to80ms,14606,0.015336195006966591
29245,2374,1,p14606_15to80ms,14606,0.027839770540595055
29246,2374,1,p14606_15to80ms,14606,0.040886979550123215
29247,2374,1,p14606_15to80ms,14606,0.05339055880904198
29248,2374,1,p14606_15to80ms,14606,0.06643776595592499
29249,2374,1,p14606_15to80ms,14606,0.0794849768280983
29250,2375,1,p14606_15to80ms,14606,0.015336195006966591
29251,2375,1,p14606_15to80ms,14606,0.027839770540595055
29252,2375,1,p14606_15to80ms,14606,0.040886979550123215
29253,2375,1,p14606_15to80ms,14606,0.05339055880904198
29254,2375,1,p14606_15to80ms,14606,0.06643776595592499
29255,2375,1,p14606_15to80ms,14606,0.0794849768280983
29256,2376,1,p14606_15to80ms,14606,0.015336195006966591
29257,2376,1,p14606_15to80ms,14606,0.027839770540595055
29258,2376,1,p14606_15to80ms,14606,0.040886979550123215
29259,2376,1,p14606_15to80ms,14606,0.05339055880904198
29260,2376,1,p14606_15to80ms,14606,0.06643776595592499
29261,2376,1,p14606_15to80ms,14606,0.0794849768280983
29262,2377,1,p14606_15to80ms,14606,0.015336195006966591
29263,2377,1,p14606_15to80ms,14606,0.027839770540595055
29264,2377,1,p14606_15to80ms,14606,0.040886979550123215
29265,2377,1,p14606_15to80ms,14606,0.05339055880904198
29266,2377,1,p14606_15to80ms,14606,0.06643776595592499
29267,2377,1,p14606_15to80ms,14606,0.0794849768280983
29268,2378,1,p14606_15to80ms,14606,0.015336195006966591
29269,2378,1,p14606_15to80ms,14606,0.027839770540595055
29270,2378,1,p14606_15to80ms,14606,0.040886979550123215
29271,2378,1,p14606_15to80ms,14606,0.05339055880904198
29272,2378,1,p14606_15to80ms,14606,0.06643776595592499
29273,2378,1,p14606_15to80ms,14606,0.0794849768280983
29274,2379,1,p14606_15to80ms,14606,0.015336195006966591
29275,2379,1,p14606_15to80ms,14606,0.027839770540595055
29276,2379,1,p14606_15to80ms,14606,0.040886979550123215
29277,2379,1,p14606_15to80ms,14606,0.05339055880904198
29278,2379,1,p14606_15to80ms,14606,0.06643776595592499
29279,2379,1,p14606_15to80ms,14606,0.0794849768280983
29280,2380,1,p14606_15to80ms,14606,0.015336195006966591
29281,2380,1,p14606_15to80ms,14606,0.027839770540595055
29282,2380,1,p14606_15to80ms,14606,0.040886979550123215
29283,2380,1,p14606_15to80ms,14606,0.05339055880904198
29284,2380,1,p14606_15to80ms,14606,0.06643776595592499
29285,2380,1,p14606_15to80ms,14606,0.0794849768280983
29286,2381,1,p14606_15to80ms,14606,0.015336195006966591
29287,2381,1,p14606_15to80ms,14606,0.027839770540595055
29288,2381,1,p14606_15to80ms,14606,0.040886979550123215
29289,2381,1,p14606_15to80ms,14606,0.05339055880904198
29290,2381,1,p14606_15to80ms,14606,0.06643776595592499
29291,2381,1,p14606_15to80ms,14606,0.0794849768280983
29292,2382,1,p14606_15to80ms,14606,0.015336195006966591
29293,2382,1,p14606_15to80ms,14606,0.027839770540595055
29294,2382,1,p14606_15to80ms,14606,0.040886979550123215
29295,2382,1,p14606_15to80ms,14606,0.05339055880904198
29296,2382,1,p14606_15to80ms,14606,0.06643776595592499
29297,2382,1,p14606_15to80ms,14606,0.0794849768280983
29298,2383,1,p14606_15to80ms,14606,0.015336195006966591
29299,2383,1,p14606_15to80ms,14606,0.027839770540595055
29300,2383,1,p14606_15to80ms,14606,0.040886979550123215
29301,2383,1,p14606_15to80ms,14606,0.05339055880904198
29302,2383,1,p14606_15to80ms,14606,0.06643776595592499
29303,2383,1,p14606_15to80ms,14606,0.0794849768280983
29304,2384,1,p14606_15to80ms,14606,0.015336195006966591
29305,2384,1,p14606_15to80ms,14606,0.027839770540595055
29306,2384,1,p14606_15to80ms,14606,0.040886979550123215
29307,2384,1,p14606_15to80ms,14606,0.05339055880904198
29308,2384,1,p14606_15to80ms,14606,0.06643776595592499
29309,2384,1,p14606_15to80ms,14606,0.0794849768280983
29310,2385,1,p14606_15to80ms,14606,0.015336195006966591
29311,2385,1,p14606_15to80ms,14606,0.027839770540595055
29312,2385,1,p14606_15to80ms,14606,0.040886979550123215
29313,2385,1,p14606_15to80ms,14606,0.05339055880904198
29314,2385,1,p14606_15to80ms,14606,0.06643776595592499
29315,2385,1,p14606_15to80ms,14606,0.0794849768280983
29316,2386,1,p14606_15to80ms,14606,0.015336195006966591
29317,2386,1,p14606_15to80ms,14606,0.027839770540595055
29318,2386,1,p14606_15to80ms,14606,0.040886979550123215
29319,2386,1,p14606_15to80ms,14606,0.05339055880904198
29320,2386,1,p14606_15to80ms,14606,0.06643776595592499
29321,2386,1,p14606_15to80ms,14606,0.0794849768280983
29322,2387,1,p14606_15to80ms,14606,0.015336195006966591
29323,2387,1,p14606_15to80ms,14606,0.027839770540595055
29324,2387,1,p14606_15to80ms,14606,0.040886979550123215
29325,2387,1,p14606_15to80ms,14606,0.05339055880904198
29326,2387,1,p14606_15to80ms,14606,0.06643776595592499
29327,2387,1,p14606_15to80ms,14606,0.0794849768280983
29328,2388,1,p14606_15to80ms,14606,0.015336195006966591
29329,2388,1,p14606_15to80ms,14606,0.027839770540595055
29330,2388,1,p14606_15to80ms,14606,0.040886979550123215
29331,2388,1,p14606_15to80ms,14606,0.05339055880904198
29332,2388,1,p14606_15to80ms,14606,0.06643776595592499
29333,2388,1,p14606_15to80ms,14606,0.0794849768280983
29334,2389,1,p14606_15to80ms,14606,0.015336195006966591
29335,2389,1,p14606_15to80ms,14606,0.027839770540595055
29336,2389,1,p14606_15to80ms,14606,0.040886979550123215
29337,2389,1,p14606_15to80ms,14606,0.05339055880904198
29338,2389,1,p14606_15to80ms,14606,0.06643776595592499
29339,2389,1,p14606_15to80ms,14606,0.0794849768280983
29340,2390,1,p14606_15to80ms,14606,0.015336195006966591
29341,2390,1,p14606_15to80ms,14606,0.027839770540595055
29342,2390,1,p14606_15to80ms,14606,0.040886979550123215
29343,2390,1,p14606_15to80ms,14606,0.05339055880904198
29344,2390,1,p14606_15to80ms,14606,0.06643776595592499
29345,2390,1,p14606_15to80ms,14606,0.0794849768280983
29346,2391,1,p14606_15to80ms,14606,0.015336195006966591
29347,2391,1,p14606_15to80ms,14606,0.027839770540595055
29348,2391,1,p14606_15to80ms,14606,0.040886979550123215
29349,2391,1,p14606_15to80ms,14606,0.05339055880904198
29350,2391,1,p14606_15to80ms,14606,0.06643776595592499
29351,2391,1,p14606_15to80ms,14606,0.0794849768280983
29352,2392,1,p14606_15to80ms,14606,0.015336195006966591
29353,2392,1,p14606_15to80ms,14606,0.027839770540595055
29354,2392,1,p14606_15to80ms,14606,0.040886979550123215
29355,2392,1,p14606_15to80ms,14606,0.05339055880904198
29356,2392,1,p14606_15to80ms,14606,0.06643776595592499
29357,2392,1,p14606_15to80ms,14606,0.0794849768280983
29358,2393,1,p14606_15to80ms,14606,0.015336195006966591
29359,2393,1,p14606_15to80ms,14606,0.027839770540595055
29360,2393,1,p14606_15to80ms,14606,0.040886979550123215
29361,2393,1,p14606_15to80ms,14606,0.05339055880904198
29362,2393,1,p14606_15to80ms,14606,0.06643776595592499
29363,2393,1,p14606_15to80ms,14606,0.0794849768280983
29364,2394,1,p14606_15to80ms,14606,0.015336195006966591
29365,2394,1,p14606_15to80ms,14606,0.027839770540595055
29366,2394,1,p14606_15to80ms,14606,0.040886979550123215
29367,2394,1,p14606_15to80ms,14606,0.05339055880904198
29368,2394,1,p14606_15to80ms,14606,0.06643776595592499
29369,2394,1,p14606_15to80ms,14606,0.0794849768280983
29370,2395,1,p14606_15to80ms,14606,0.015336195006966591
29371,2395,1,p14606_15to80ms,14606,0.027839770540595055
29372,2395,1,p14606_15to80ms,14606,0.040886979550123215
29373,2395,1,p14606_15to80ms,14606,0.05339055880904198
29374,2395,1,p14606_15to80ms,14606,0.06643776595592499
29375,2395,1,p14606_15to80ms,14606,0.0794849768280983
29376,2396,1,p14606_15to80ms,14606,0.015336195006966591
29377,2396,1,p14606_15to80ms,14606,0.027839770540595055
29378,2396,1,p14606_15to80ms,14606,0.040886979550123215
29379,2396,1,p14606_15to80ms,14606,0.05339055880904198
29380,2396,1,p14606_15to80ms,14606,0.06643776595592499
29381,2396,1,p14606_15to80ms,14606,0.0794849768280983
29382,2397,1,p14606_15to80ms,14606,0.015336195006966591
29383,2397,1,p14606_15to80ms,14606,0.027839770540595055
29384,2397,1,p14606_15to80ms,14606,0.040886979550123215
29385,2397,1,p14606_15to80ms,14606,0.05339055880904198
29386,2397,1,p14606_15to80ms,14606,0.06643776595592499
29387,2397,1,p14606_15to80ms,14606,0.0794849768280983
29388,2398,1,p14606_15to80ms,14606,0.015336195006966591
29389,2398,1,p14606_15to80ms,14606,0.027839770540595055
29390,2398,1,p14606_15to80ms,14606,0.040886979550123215
29391,2398,1,p14606_15to80ms,14606,0.05339055880904198
29392,2398,1,p14606_15to80ms,14606,0.06643776595592499
29393,2398,1,p14606_15to80ms,14606,0.0794849768280983
29394,2399,1,p14606_15to80ms,14606,0.015336195006966591
29395,2399,1,p14606_15to80ms,14606,0.027839770540595055
29396,2399,1,p14606_15to80ms,14606,0.040886979550123215
29397,2399,1,p14606_15to80ms,14606,0.05339055880904198
29398,2399,1,p14606_15to80ms,14606,0.06643776595592499
29399,2399,1,p14606_15to80ms,14606,0.0794849768280983
29400,2400,1,p14606_15to80ms,14606,0.015336195006966591
29401,2400,1,p14606_15to80ms,14606,0.027839770540595055
29402,2400,1,p14606_15to80ms,14606,0.040886979550123215
29403,2400,1,p14606_15to80ms,14606,0.05339055880904198
29404,2400,1,p14606_15to80ms,14606,0.06643776595592499
29405,2400,1,p14606_15to80ms,14606,0.0794849768280983
29406,2401,1,p14606_15to80ms,14606,0.015336195006966591
29407,2401,1,p14606_15to80ms,14606,0.027839770540595055
29408,2401,1,p14606_15to80ms,14606,0.040886979550123215
29409,2401,1,p14606_15to80ms,14606,0.05339055880904198
29410,2401,1,p14606_15to80ms,14606,0.06643776595592499
29411,2401,1,p14606_15to80ms,14606,0.0794849768280983
29412,2402,1,p14606_15to80ms,14606,0.015336195006966591
29413,2402,1,p14606_15to80ms,14606,0.027839770540595055
29414,2402,1,p14606_15to80ms,14606,0.040886979550123215
29415,2402,1,p14606_15to80ms,14606,0.05339055880904198
29416,2402,1,p14606_15to80ms,14606,0.06643776595592499
29417,2402,1,p14606_15to80ms,14606,0.0794849768280983
29418,2403,1,p14606_15to80ms,14606,0.015336195006966591
29419,2403,1,p14606_15to80ms,14606,0.027839770540595055
29420,2403,1,p14606_15to80ms,14606,0.040886979550123215
29421,2403,1,p14606_15to80ms,14606,0.05339055880904198
29422,2403,1,p14606_15to80ms,14606,0.06643776595592499
29423,2403,1,p14606_15to80ms,14606,0.0794849768280983
29424,2404,1,p14606_15to80ms,14606,0.015336195006966591
29425,2404,1,p14606_15to80ms,14606,0.027839770540595055
29426,2404,1,p14606_15to80ms,14606,0.040886979550123215
29427,2404,1,p14606_15to80ms,14606,0.05339055880904198
29428,2404,1,p14606_15to80ms,14606,0.06643776595592499
29429,2404,1,p14606_15to80ms,14606,0.0794849768280983
29430,2405,1,p14606_15to80ms,14606,0.015336195006966591
29431,2405,1,p14606_15to80ms,14606,0.027839770540595055
29432,2405,1,p14606_15to80ms,14606,0.040886979550123215
29433,2405,1,p14606_15to80ms,14606,0.05339055880904198
29434,2405,1,p14606_15to80ms,14606,0.06643776595592499
29435,2405,1,p14606_15to80ms,14606,0.0794849768280983
29436,2406,1,p14606_15to80ms,14606,0.015336195006966591
29437,2406,1,p14606_15to80ms,14606,0.027839770540595055
29438,2406,1,p14606_15to80ms,14606,0.040886979550123215
29439,2406,1,p14606_15to80ms,14606,0.05339055880904198
29440,2406,1,p14606_15to80ms,14606,0.06643776595592499
29441,2406,1,p14606_15to80ms,14606,0.0794849768280983
29442,2407,1,p14606_15to80ms,14606,0.015336195006966591
29443,2407,1,p14606_15to80ms,14606,0.027839770540595055
29444,2407,1,p14606_15to80ms,14606,0.040886979550123215
29445,2407,1,p14606_15to80ms,14606,0.05339055880904198
29446,2407,1,p14606_15to80ms,14606,0.06643776595592499
29447,2407,1,p14606_15to80ms,14606,0.0794849768280983
29448,2408,1,p14606_15to80ms,14606,0.015336195006966591
29449,2408,1,p14606_15to80ms,14606,0.027839770540595055
29450,2408,1,p14606_15to80ms,14606,0.040886979550123215
29451,2408,1,p14606_15to80ms,14606,0.05339055880904198
29452,2408,1,p14606_15to80ms,14606,0.06643776595592499
29453,2408,1,p14606_15to80ms,14606,0.0794849768280983
29454,2409,1,p14606_15to80ms,14606,0.015336195006966591
29455,2409,1,p14606_15to80ms,14606,0.027839770540595055
29456,2409,1,p14606_15to80ms,14606,0.040886979550123215
29457,2409,1,p14606_15to80ms,14606,0.05339055880904198
29458,2409,1,p14606_15to80ms,14606,0.06643776595592499
29459,2409,1,p14606_15to80ms,14606,0.0794849768280983
29460,2410,1,p14606_15to80ms,14606,0.015336195006966591
29461,2410,1,p14606_15to80ms,14606,0.027839770540595055
29462,2410,1,p14606_15to80ms,14606,0.040886979550123215
29463,2410,1,p14606_15to80ms,14606,0.05339055880904198
29464,2410,1,p14606_15to80ms,14606,0.06643776595592499
29465,2410,1,p14606_15to80ms,14606,0.0794849768280983
29466,2411,1,p14606_15to80ms,14606,0.015336195006966591
29467,2411,1,p14606_15to80ms,14606,0.027839770540595055
29468,2411,1,p14606_15to80ms,14606,0.040886979550123215
29469,2411,1,p14606_15to80ms,14606,0.05339055880904198
29470,2411,1,p14606_15to80ms,14606,0.06643776595592499
29471,2411,1,p14606_15to80ms,14606,0.0794849768280983
29472,2412,1,p14606_15to80ms,14606,0.015336195006966591
29473,2412,1,p14606_15to80ms,14606,0.027839770540595055
29474,2412,1,p14606_15to80ms,14606,0.040886979550123215
29475,2412,1,p14606_15to80ms,14606,0.05339055880904198
29476,2412,1,p14606_15to80ms,14606,0.06643776595592499
29477,2412,1,p14606_15to80ms,14606,0.0794849768280983
29478,2413,1,p14606_15to80ms,14606,0.015336195006966591
29479,2413,1,p14606_15to80ms,14606,0.027839770540595055
29480,2413,1,p14606_15to80ms,14606,0.040886979550123215
29481,2413,1,p14606_15to80ms,14606,0.05339055880904198
29482,2413,1,p14606_15to80ms,14606,0.06643776595592499
29483,2413,1,p14606_15to80ms,14606,0.0794849768280983
29484,2414,1,p14606_15to80ms,14606,0.015336195006966591
29485,2414,1,p14606_15to80ms,14606,0.027839770540595055
29486,2414,1,p14606_15to80ms,14606,0.040886979550123215
29487,2414,1,p14606_15to80ms,14606,0.05339055880904198
29488,2414,1,p14606_15to80ms,14606,0.06643776595592499
29489,2414,1,p14606_15to80ms,14606,0.0794849768280983
29490,2415,1,p14606_15to80ms,14606,0.015336195006966591
29491,2415,1,p14606_15to80ms,14606,0.027839770540595055
29492,2415,1,p14606_15to80ms,14606,0.040886979550123215
29493,2415,1,p14606_15to80ms,14606,0.05339055880904198
29494,2415,1,p14606_15to80ms,14606,0.06643776595592499
29495,2415,1,p14606_15to80ms,14606,0.0794849768280983
29496,2416,1,p14606_15to80ms,14606,0.015336195006966591
29497,2416,1,p14606_15to80ms,14606,0.027839770540595055
29498,2416,1,p14606_15to80ms,14606,0.040886979550123215
29499,2416,1,p14606_15to80ms,14606,0.05339055880904198
29500,2416,1,p14606_15to80ms,14606,0.06643776595592499
29501,2416,1,p14606_15to80ms,14606,0.0794849768280983
29502,2417,1,p14606_15to80ms,14606,0.015336195006966591
29503,2417,1,p14606_15to80ms,14606,0.027839770540595055
29504,2417,1,p14606_15to80ms,14606,0.040886979550123215
29505,2417,1,p14606_15to80ms,14606,0.05339055880904198
29506,2417,1,p14606_15to80ms,14606,0.06643776595592499
29507,2417,1,p14606_15to80ms,14606,0.0794849768280983
29508,2418,1,p14606_15to80ms,14606,0.015336195006966591
29509,2418,1,p14606_15to80ms,14606,0.027839770540595055
29510,2418,1,p14606_15to80ms,14606,0.040886979550123215
29511,2418,1,p14606_15to80ms,14606,0.05339055880904198
29512,2418,1,p14606_15to80ms,14606,0.06643776595592499
29513,2418,1,p14606_15to80ms,14606,0.0794849768280983
29514,2419,1,p14606_15to80ms,14606,0.015336195006966591
29515,2419,1,p14606_15to80ms,14606,0.027839770540595055
29516,2419,1,p14606_15to80ms,14606,0.040886979550123215
29517,2419,1,p14606_15to80ms,14606,0.05339055880904198
29518,2419,1,p14606_15to80ms,14606,0.06643776595592499
29519,2419,1,p14606_15to80ms,14606,0.0794849768280983
29520,2420,1,p14606_15to80ms,14606,0.015336195006966591
29521,2420,1,p14606_15to80ms,14606,0.027839770540595055
29522,2420,1,p14606_15to80ms,14606,0.040886979550123215
29523,2420,1,p14606_15to80ms,14606,0.05339055880904198
29524,2420,1,p14606_15to80ms,14606,0.06643776595592499
29525,2420,1,p14606_15to80ms,14606,0.0794849768280983
29526,2421,1,p14606_15to80ms,14606,0.015336195006966591
29527,2421,1,p14606_15to80ms,14606,0.027839770540595055
29528,2421,1,p14606_15to80ms,14606,0.040886979550123215
29529,2421,1,p14606_15to80ms,14606,0.05339055880904198
29530,2421,1,p14606_15to80ms,14606,0.06643776595592499
29531,2421,1,p14606_15to80ms,14606,0.0794849768280983
29532,2422,1,p14606_15to80ms,14606,0.015336195006966591
29533,2422,1,p14606_15to80ms,14606,0.027839770540595055
29534,2422,1,p14606_15to80ms,14606,0.040886979550123215
29535,2422,1,p14606_15to80ms,14606,0.05339055880904198
29536,2422,1,p14606_15to80ms,14606,0.06643776595592499
29537,2422,1,p14606_15to80ms,14606,0.0794849768280983
29538,2423,1,p14606_15to80ms,14606,0.015336195006966591
29539,2423,1,p14606_15to80ms,14606,0.027839770540595055
29540,2423,1,p14606_15to80ms,14606,0.040886979550123215
29541,2423,1,p14606_15to80ms,14606,0.05339055880904198
29542,2423,1,p14606_15to80ms,14606,0.06643776595592499
29543,2423,1,p14606_15to80ms,14606,0.0794849768280983
29544,2424,1,p14606_15to80ms,14606,0.015336195006966591
29545,2424,1,p14606_15to80ms,14606,0.027839770540595055
29546,2424,1,p14606_15to80ms,14606,0.040886979550123215
29547,2424,1,p14606_15to80ms,14606,0.05339055880904198
29548,2424,1,p14606_15to80ms,14606,0.06643776595592499
29549,2424,1,p14606_15to80ms,14606,0.0794849768280983
29550,2425,1,p14606_15to80ms,14606,0.015336195006966591
29551,2425,1,p14606_15to80ms,14606,0.027839770540595055
29552,2425,1,p14606_15to80ms,14606,0.040886979550123215
29553,2425,1,p14606_15to80ms,14606,0.05339055880904198
29554,2425,1,p14606_15to80ms,14606,0.06643776595592499
29555,2425,1,p14606_15to80ms,14606,0.0794849768280983
29556,2426,1,p14606_15to80ms,14606,0.015336195006966591
29557,2426,1,p14606_15to80ms,14606,0.027839770540595055
29558,2426,1,p14606_15to80ms,14606,0.040886979550123215
29559,2426,1,p14606_15to80ms,14606,0.05339055880904198
29560,2426,1,p14606_15to80ms,14606,0.06643776595592499
29561,2426,1,p14606_15to80ms,14606,0.0794849768280983
29562,2427,1,p14606_15to80ms,14606,0.015336195006966591
29563,2427,1,p14606_15to80ms,14606,0.027839770540595055
29564,2427,1,p14606_15to80ms,14606,0.040886979550123215
29565,2427,1,p14606_15to80ms,14606,0.05339055880904198
29566,2427,1,p14606_15to80ms,14606,0.06643776595592499
29567,2427,1,p14606_15to80ms,14606,0.0794849768280983
29568,2428,1,p14606_15to80ms,14606,0.015336195006966591
29569,2428,1,p14606_15to80ms,14606,0.027839770540595055
29570,2428,1,p14606_15to80ms,14606,0.040886979550123215
29571,2428,1,p14606_15to80ms,14606,0.05339055880904198
29572,2428,1,p14606_15to80ms,14606,0.06643776595592499
29573,2428,1,p14606_15to80ms,14606,0.0794849768280983
29574,2429,1,p14606_15to80ms,14606,0.015336195006966591
29575,2429,1,p14606_15to80ms,14606,0.027839770540595055
29576,2429,1,p14606_15to80ms,14606,0.040886979550123215
29577,2429,1,p14606_15to80ms,14606,0.05339055880904198
29578,2429,1,p14606_15to80ms,14606,0.06643776595592499
29579,2429,1,p14606_15to80ms,14606,0.0794849768280983
29580,2430,1,p14606_15to80ms,14606,0.015336195006966591
29581,2430,1,p14606_15to80ms,14606,0.027839770540595055
29582,2430,1,p14606_15to80ms,14606,0.040886979550123215
29583,2430,1,p14606_15to80ms,14606,0.05339055880904198
29584,2430,1,p14606_15to80ms,14606,0.06643776595592499
29585,2430,1,p14606_15to80ms,14606,0.0794849768280983
29586,2431,1,p14606_15to80ms,14606,0.015336195006966591
29587,2431,1,p14606_15to80ms,14606,0.027839770540595055
29588,2431,1,p14606_15to80ms,14606,0.040886979550123215
29589,2431,1,p14606_15to80ms,14606,0.05339055880904198
29590,2431,1,p14606_15to80ms,14606,0.06643776595592499
29591,2431,1,p14606_15to80ms,14606,0.0794849768280983
29592,2432,1,p14606_15to80ms,14606,0.015336195006966591
29593,2432,1,p14606_15to80ms,14606,0.027839770540595055
29594,2432,1,p14606_15to80ms,14606,0.040886979550123215
29595,2432,1,p14606_15to80ms,14606,0.05339055880904198
29596,2432,1,p14606_15to80ms,14606,0.06643776595592499
29597,2432,1,p14606_15to80ms,14606,0.0794849768280983
29598,2433,1,p14606_15to80ms,14606,0.015336195006966591
29599,2433,1,p14606_15to80ms,14606,0.027839770540595055
29600,2433,1,p14606_15to80ms,14606,0.040886979550123215
29601,2433,1,p14606_15to80ms,14606,0.05339055880904198
29602,2433,1,p14606_15to80ms,14606,0.06643776595592499
29603,2433,1,p14606_15to80ms,14606,0.0794849768280983
29604,2434,1,p14606_15to80ms,14606,0.015336195006966591
29605,2434,1,p14606_15to80ms,14606,0.027839770540595055
29606,2434,1,p14606_15to80ms,14606,0.040886979550123215
29607,2434,1,p14606_15to80ms,14606,0.05339055880904198
29608,2434,1,p14606_15to80ms,14606,0.06643776595592499
29609,2434,1,p14606_15to80ms,14606,0.0794849768280983
29610,2435,1,p14606_15to80ms,14606,0.015336195006966591
29611,2435,1,p14606_15to80ms,14606,0.027839770540595055
29612,2435,1,p14606_15to80ms,14606,0.040886979550123215
29613,2435,1,p14606_15to80ms,14606,0.05339055880904198
29614,2435,1,p14606_15to80ms,14606,0.06643776595592499
29615,2435,1,p14606_15to80ms,14606,0.0794849768280983
29616,2436,1,p14606_15to80ms,14606,0.015336195006966591
29617,2436,1,p14606_15to80ms,14606,0.027839770540595055
29618,2436,1,p14606_15to80ms,14606,0.040886979550123215
29619,2436,1,p14606_15to80ms,14606,0.05339055880904198
29620,2436,1,p14606_15to80ms,14606,0.06643776595592499
29621,2436,1,p14606_15to80ms,14606,0.0794849768280983
29622,2437,1,p14606_15to80ms,14606,0.015336195006966591
29623,2437,1,p14606_15to80ms,14606,0.027839770540595055
29624,2437,1,p14606_15to80ms,14606,0.040886979550123215
29625,2437,1,p14606_15to80ms,14606,0.05339055880904198
29626,2437,1,p14606_15to80ms,14606,0.06643776595592499
29627,2437,1,p14606_15to80ms,14606,0.0794849768280983
29628,2438,1,p14606_15to80ms,14606,0.015336195006966591
29629,2438,1,p14606_15to80ms,14606,0.027839770540595055
29630,2438,1,p14606_15to80ms,14606,0.040886979550123215
29631,2438,1,p14606_15to80ms,14606,0.05339055880904198
29632,2438,1,p14606_15to80ms,14606,0.06643776595592499
29633,2438,1,p14606_15to80ms,14606,0.0794849768280983
29634,2439,1,p14606_15to80ms,14606,0.015336195006966591
29635,2439,1,p14606_15to80ms,14606,0.027839770540595055
29636,2439,1,p14606_15to80ms,14606,0.040886979550123215
29637,2439,1,p14606_15to80ms,14606,0.05339055880904198
29638,2439,1,p14606_15to80ms,14606,0.06643776595592499
