expanded_index,source_sample_index,equilibrium_index,equilibrium_label,pulse,t_s
27104,2258,1,p14606_15to80ms,14606,0.040886979550123215
27105,2258,1,p14606_15to80ms,14606,0.05339055880904198
27106,2258,1,p14606_15to80ms,14606,0.06643776595592499
27107,2258,1,p14606_15to80ms,14606,0.0794849768280983
27108,2259,0,p11419_20to160ms,11419,0.020228898152709007
27109,2259,0,p11419_20to160ms,11419,0.050672389566898346
27110,2259,0,p11419_20to160ms,11419,0.08002861589193344
27111,2259,0,p11419_20to160ms,11419,0.10286123305559158
27112,2259,0,p11419_20to160ms,11419,0.12732474505901337
27113,2259,0,p11419_20to160ms,11419,0.1583118736743927
27114,2259,1,p14606_15to80ms,14606,0.015336195006966591
27115,2259,1,p14606_15to80ms,14606,0.027839770540595055
27116,2259,1,p14606_15to80ms,14606,0.040886979550123215
27117,2259,1,p14606_15to80ms,14606,0.05339055880904198
27118,2259,1,p14606_15to80ms,14606,0.06643776595592499
27119,2259,1,p14606_15to80ms,14606,0.0794849768280983
27120,2260,0,p11419_20to160ms,11419,0.020228898152709007
27121,2260,0,p11419_20to160ms,11419,0.050672389566898346
27122,2260,0,p11419_20to160ms,11419,0.08002861589193344
27123,2260,0,p11419_20to160ms,11419,0.10286123305559158
27124,2260,0,p11419_20to160ms,11419,0.12732474505901337
27125,2260,0,p11419_20to160ms,11419,0.1583118736743927
27126,2260,1,p14606_15to80ms,14606,0.015336195006966591
27127,2260,1,p14606_15to80ms,14606,0.027839770540595055
27128,2260,1,p14606_15to80ms,14606,0.040886979550123215
27129,2260,1,p14606_15to80ms,14606,0.05339055880904198
27130,2260,1,p14606_15to80ms,14606,0.06643776595592499
27131,2260,1,p14606_15to80ms,14606,0.0794849768280983
27132,2261,0,p11419_20to160ms,11419,0.020228898152709007
27133,2261,0,p11419_20to160ms,11419,0.050672389566898346
27134,2261,0,p11419_20to160ms,11419,0.08002861589193344
27135,2261,0,p11419_20to160ms,11419,0.10286123305559158
27136,2261,0,p11419_20to160ms,11419,0.12732474505901337
27137,2261,0,p11419_20to160ms,11419,0.1583118736743927
27138,2261,1,p14606_15to80ms,14606,0.015336195006966591
27139,2261,1,p14606_15to80ms,14606,0.027839770540595055
27140,2261,1,p14606_15to80ms,14606,0.040886979550123215
27141,2261,1,p14606_15to80ms,14606,0.05339055880904198
27142,2261,1,p14606_15to80ms,14606,0.06643776595592499
27143,2261,1,p14606_15to80ms,14606,0.0794849768280983
27144,2262,0,p11419_20to160ms,11419,0.020228898152709007
27145,2262,0,p11419_20to160ms,11419,0.050672389566898346
27146,2262,0,p11419_20to160ms,11419,0.08002861589193344
27147,2262,0,p11419_20to160ms,11419,0.10286123305559158
27148,2262,0,p11419_20to160ms,11419,0.12732474505901337
27149,2262,0,p11419_20to160ms,11419,0.1583118736743927
27150,2262,1,p14606_15to80ms,14606,0.015336195006966591
27151,2262,1,p14606_15to80ms,14606,0.027839770540595055
27152,2262,1,p14606_15to80ms,14606,0.040886979550123215
27153,2262,1,p14606_15to80ms,14606,0.05339055880904198
27154,2262,1,p14606_15to80ms,14606,0.06643776595592499
27155,2262,1,p14606_15to80ms,14606,0.0794849768280983
27156,2263,0,p11419_20to160ms,11419,0.020228898152709007
27157,2263,0,p11419_20to160ms,11419,0.050672389566898346
27158,2263,0,p11419_20to160ms,11419,0.08002861589193344
27159,2263,0,p11419_20to160ms,11419,0.10286123305559158
27160,2263,0,p11419_20to160ms,11419,0.12732474505901337
27161,2263,0,p11419_20to160ms,11419,0.1583118736743927
27162,2263,1,p14606_15to80ms,14606,0.015336195006966591
27163,2263,1,p14606_15to80ms,14606,0.027839770540595055
27164,2263,1,p14606_15to80ms,14606,0.040886979550123215
27165,2263,1,p14606_15to80ms,14606,0.05339055880904198
27166,2263,1,p14606_15to80ms,14606,0.06643776595592499
27167,2263,1,p14606_15to80ms,14606,0.0794849768280983
27168,2264,0,p11419_20to160ms,11419,0.020228898152709007
27169,2264,0,p11419_20to160ms,11419,0.050672389566898346
27170,2264,0,p11419_20to160ms,11419,0.08002861589193344
27171,2264,0,p11419_20to160ms,11419,0.10286123305559158
27172,2264,0,p11419_20to160ms,11419,0.12732474505901337
27173,2264,0,p11419_20to160ms,11419,0.1583118736743927
27174,2264,1,p14606_15to80ms,14606,0.015336195006966591
27175,2264,1,p14606_15to80ms,14606,0.027839770540595055
27176,2264,1,p14606_15to80ms,14606,0.040886979550123215
27177,2264,1,p14606_15to80ms,14606,0.05339055880904198
27178,2264,1,p14606_15to80ms,14606,0.06643776595592499
27179,2264,1,p14606_15to80ms,14606,0.0794849768280983
27180,2265,0,p11419_20to160ms,11419,0.020228898152709007
27181,2265,0,p11419_20to160ms,11419,0.050672389566898346
27182,2265,0,p11419_20to160ms,11419,0.08002861589193344
27183,2265,0,p11419_20to160ms,11419,0.10286123305559158
27184,2265,0,p11419_20to160ms,11419,0.12732474505901337
27185,2265,0,p11419_20to160ms,11419,0.1583118736743927
27186,2265,1,p14606_15to80ms,14606,0.015336195006966591
27187,2265,1,p14606_15to80ms,14606,0.027839770540595055
27188,2265,1,p14606_15to80ms,14606,0.040886979550123215
27189,2265,1,p14606_15to80ms,14606,0.05339055880904198
27190,2265,1,p14606_15to80ms,14606,0.06643776595592499
27191,2265,1,p14606_15to80ms,14606,0.0794849768280983
27192,2266,0,p11419_20to160ms,11419,0.020228898152709007
27193,2266,0,p11419_20to160ms,11419,0.050672389566898346
27194,2266,0,p11419_20to160ms,11419,0.08002861589193344
27195,2266,0,p11419_20to160ms,11419,0.10286123305559158
27196,2266,0,p11419_20to160ms,11419,0.12732474505901337
27197,2266,0,p11419_20to160ms,11419,0.1583118736743927
27198,2266,1,p14606_15to80ms,14606,0.015336195006966591
27199,2266,1,p14606_15to80ms,14606,0.027839770540595055
27200,2266,1,p14606_15to80ms,14606,0.040886979550123215
27201,2266,1,p14606_15to80ms,14606,0.05339055880904198
27202,2266,1,p14606_15to80ms,14606,0.06643776595592499
27203,2266,1,p14606_15to80ms,14606,0.0794849768280983
27204,2267,0,p11419_20to160ms,11419,0.020228898152709007
27205,2267,0,p11419_20to160ms,11419,0.050672389566898346
27206,2267,0,p11419_20to160ms,11419,0.08002861589193344
27207,2267,0,p11419_20to160ms,11419,0.10286123305559158
27208,2267,0,p11419_20to160ms,11419,0.12732474505901337
27209,2267,0,p11419_20to160ms,11419,0.1583118736743927
27210,2267,1,p14606_15to80ms,14606,0.015336195006966591
27211,2267,1,p14606_15to80ms,14606,0.027839770540595055
27212,2267,1,p14606_15to80ms,14606,0.040886979550123215
27213,2267,1,p14606_15to80ms,14606,0.05339055880904198
27214,2267,1,p14606_15to80ms,14606,0.06643776595592499
27215,2267,1,p14606_15to80ms,14606,0.0794849768280983
27216,2268,0,p11419_20to160ms,11419,0.020228898152709007
27217,2268,0,p11419_20to160ms,11419,0.050672389566898346
27218,2268,0,p11419_20to160ms,11419,0.08002861589193344
27219,2268,0,p11419_20to160ms,11419,0.10286123305559158
27220,2268,0,p11419_20to160ms,11419,0.12732474505901337
27221,2268,0,p11419_20to160ms,11419,0.1583118736743927
27222,2268,1,p14606_15to80ms,14606,0.015336195006966591
27223,2268,1,p14606_15to80ms,14606,0.027839770540595055
27224,2268,1,p14606_15to80ms,14606,0.040886979550123215
27225,2268,1,p14606_15to80ms,14606,0.05339055880904198
27226,2268,1,p14606_15to80ms,14606,0.06643776595592499
27227,2268,1,p14606_15to80ms,14606,0.0794849768280983
27228,2269,0,p11419_20to160ms,11419,0.020228898152709007
27229,2269,0,p11419_20to160ms,11419,0.050672389566898346
27230,2269,0,p11419_20to160ms,11419,0.08002861589193344
27231,2269,0,p11419_20to160ms,11419,0.10286123305559158
27232,2269,0,p11419_20to160ms,11419,0.12732474505901337
27233,2269,0,p11419_20to160ms,11419,0.1583118736743927
27234,2269,1,p14606_15to80ms,14606,0.015336195006966591
27235,2269,1,p14606_15to80ms,14606,0.027839770540595055
27236,2269,1,p14606_15to80ms,14606,0.040886979550123215
27237,2269,1,p14606_15to80ms,14606,0.05339055880904198
27238,2269,1,p14606_15to80ms,14606,0.06643776595592499
27239,2269,1,p14606_15to80ms,14606,0.0794849768280983
27240,2270,0,p11419_20to160ms,11419,0.020228898152709007
27241,2270,0,p11419_20to160ms,11419,0.050672389566898346
27242,2270,0,p11419_20to160ms,11419,0.08002861589193344
27243,2270,0,p11419_20to160ms,11419,0.10286123305559158
27244,2270,0,p11419_20to160ms,11419,0.12732474505901337
27245,2270,0,p11419_20to160ms,11419,0.1583118736743927
27246,2270,1,p14606_15to80ms,14606,0.015336195006966591
27247,2270,1,p14606_15to80ms,14606,0.027839770540595055
27248,2270,1,p14606_15to80ms,14606,0.040886979550123215
27249,2270,1,p14606_15to80ms,14606,0.05339055880904198
27250,2270,1,p14606_15to80ms,14606,0.06643776595592499
27251,2270,1,p14606_15to80ms,14606,0.0794849768280983
27252,2271,0,p11419_20to160ms,11419,0.020228898152709007
27253,2271,0,p11419_20to160ms,11419,0.050672389566898346
27254,2271,0,p11419_20to160ms,11419,0.08002861589193344
27255,2271,0,p11419_20to160ms,11419,0.10286123305559158
27256,2271,0,p11419_20to160ms,11419,0.12732474505901337
27257,2271,0,p11419_20to160ms,11419,0.1583118736743927
27258,2271,1,p14606_15to80ms,14606,0.015336195006966591
27259,2271,1,p14606_15to80ms,14606,0.027839770540595055
27260,2271,1,p14606_15to80ms,14606,0.040886979550123215
27261,2271,1,p14606_15to80ms,14606,0.05339055880904198
27262,2271,1,p14606_15to80ms,14606,0.06643776595592499
27263,2271,1,p14606_15to80ms,14606,0.0794849768280983
27264,2272,0,p11419_20to160ms,11419,0.020228898152709007
27265,2272,0,p11419_20to160ms,11419,0.050672389566898346
27266,2272,0,p11419_20to160ms,11419,0.08002861589193344
27267,2272,0,p11419_20to160ms,11419,0.10286123305559158
27268,2272,0,p11419_20to160ms,11419,0.12732474505901337
27269,2272,0,p11419_20to160ms,11419,0.1583118736743927
27270,2272,1,p14606_15to80ms,14606,0.015336195006966591
27271,2272,1,p14606_15to80ms,14606,0.027839770540595055
27272,2272,1,p14606_15to80ms,14606,0.040886979550123215
27273,2272,1,p14606_15to80ms,14606,0.05339055880904198
27274,2272,1,p14606_15to80ms,14606,0.06643776595592499
27275,2272,1,p14606_15to80ms,14606,0.0794849768280983
27276,2273,0,p11419_20to160ms,11419,0.020228898152709007
27277,2273,0,p11419_20to160ms,11419,0.050672389566898346
27278,2273,0,p11419_20to160ms,11419,0.08002861589193344
27279,2273,0,p11419_20to160ms,11419,0.10286123305559158
27280,2273,0,p11419_20to160ms,11419,0.12732474505901337
27281,2273,0,p11419_20to160ms,11419,0.1583118736743927
27282,2273,1,p14606_15to80ms,14606,0.015336195006966591
27283,2273,1,p14606_15to80ms,14606,0.027839770540595055
27284,2273,1,p14606_15to80ms,14606,0.040886979550123215
27285,2273,1,p14606_15to80ms,14606,0.05339055880904198
27286,2273,1,p14606_15to80ms,14606,0.06643776595592499
27287,2273,1,p14606_15to80ms,14606,0.0794849768280983
27288,2274,0,p11419_20to160ms,11419,0.020228898152709007
27289,2274,0,p11419_20to160ms,11419,0.050672389566898346
27290,2274,0,p11419_20to160ms,11419,0.08002861589193344
27291,2274,0,p11419_20to160ms,11419,0.10286123305559158
27292,2274,0,p11419_20to160ms,11419,0.12732474505901337
27293,2274,0,p11419_20to160ms,11419,0.1583118736743927
27294,2274,1,p14606_15to80ms,14606,0.015336195006966591
27295,2274,1,p14606_15to80ms,14606,0.027839770540595055
27296,2274,1,p14606_15to80ms,14606,0.040886979550123215
27297,2274,1,p14606_15to80ms,14606,0.05339055880904198
27298,2274,1,p14606_15to80ms,14606,0.06643776595592499
27299,2274,1,p14606_15to80ms,14606,0.0794849768280983
27300,2275,0,p11419_20to160ms,11419,0.020228898152709007
27301,2275,0,p11419_20to160ms,11419,0.050672389566898346
27302,2275,0,p11419_20to160ms,11419,0.08002861589193344
27303,2275,0,p11419_20to160ms,11419,0.10286123305559158
27304,2275,0,p11419_20to160ms,11419,0.12732474505901337
27305,2275,0,p11419_20to160ms,11419,0.1583118736743927
27306,2275,1,p14606_15to80ms,14606,0.015336195006966591
27307,2275,1,p14606_15to80ms,14606,0.027839770540595055
27308,2275,1,p14606_15to80ms,14606,0.040886979550123215
27309,2275,1,p14606_15to80ms,14606,0.05339055880904198
27310,2275,1,p14606_15to80ms,14606,0.06643776595592499
27311,2275,1,p14606_15to80ms,14606,0.0794849768280983
27312,2276,0,p11419_20to160ms,11419,0.020228898152709007
27313,2276,0,p11419_20to160ms,11419,0.050672389566898346
27314,2276,0,p11419_20to160ms,11419,0.08002861589193344
27315,2276,0,p11419_20to160ms,11419,0.10286123305559158
27316,2276,0,p11419_20to160ms,11419,0.12732474505901337
27317,2276,0,p11419_20to160ms,11419,0.1583118736743927
27318,2276,1,p14606_15to80ms,14606,0.015336195006966591
27319,2276,1,p14606_15to80ms,14606,0.027839770540595055
27320,2276,1,p14606_15to80ms,14606,0.040886979550123215
27321,2276,1,p14606_15to80ms,14606,0.05339055880904198
27322,2276,1,p14606_15to80ms,14606,0.06643776595592499
27323,2276,1,p14606_15to80ms,14606,0.0794849768280983
27324,2277,0,p11419_20to160ms,11419,0.020228898152709007
27325,2277,0,p11419_20to160ms,11419,0.050672389566898346
27326,2277,0,p11419_20to160ms,11419,0.08002861589193344
27327,2277,0,p11419_20to160ms,11419,0.10286123305559158
27328,2277,0,p11419_20to160ms,11419,0.12732474505901337
27329,2277,0,p11419_20to160ms,11419,0.1583118736743927
27330,2277,1,p14606_15to80ms,14606,0.015336195006966591
27331,2277,1,p14606_15to80ms,14606,0.027839770540595055
27332,2277,1,p14606_15to80ms,14606,0.040886979550123215
27333,2277,1,p14606_15to80ms,14606,0.05339055880904198
27334,2277,1,p14606_15to80ms,14606,0.06643776595592499
27335,2277,1,p14606_15to80ms,14606,0.0794849768280983
27336,2278,0,p11419_20to160ms,11419,0.020228898152709007
27337,2278,0,p11419_20to160ms,11419,0.050672389566898346
27338,2278,0,p11419_20to160ms,11419,0.08002861589193344
27339,2278,0,p11419_20to160ms,11419,0.10286123305559158
27340,2278,0,p11419_20to160ms,11419,0.12732474505901337
27341,2278,0,p11419_20to160ms,11419,0.1583118736743927
27342,2278,1,p14606_15to80ms,14606,0.015336195006966591
27343,2278,1,p14606_15to80ms,14606,0.027839770540595055
27344,2278,1,p14606_15to80ms,14606,0.040886979550123215
27345,2278,1,p14606_15to80ms,14606,0.05339055880904198
27346,2278,1,p14606_15to80ms,14606,0.06643776595592499
27347,2278,1,p14606_15to80ms,14606,0.0794849768280983
27348,2279,0,p11419_20to160ms,11419,0.020228898152709007
27349,2279,0,p11419_20to160ms,11419,0.050672389566898346
27350,2279,0,p11419_20to160ms,11419,0.08002861589193344
27351,2279,0,p11419_20to160ms,11419,0.10286123305559158
27352,2279,0,p11419_20to160ms,11419,0.12732474505901337
27353,2279,0,p11419_20to160ms,11419,0.1583118736743927
27354,2279,1,p14606_15to80ms,14606,0.015336195006966591
27355,2279,1,p14606_15to80ms,14606,0.027839770540595055
27356,2279,1,p14606_15to80ms,14606,0.040886979550123215
27357,2279,1,p14606_15to80ms,14606,0.05339055880904198
27358,2279,1,p14606_15to80ms,14606,0.06643776595592499
27359,2279,1,p14606_15to80ms,14606,0.0794849768280983
27360,2280,0,p11419_20to160ms,11419,0.020228898152709007
27361,2280,0,p11419_20to160ms,11419,0.050672389566898346
27362,2280,0,p11419_20to160ms,11419,0.08002861589193344
27363,2280,0,p11419_20to160ms,11419,0.10286123305559158
27364,2280,0,p11419_20to160ms,11419,0.12732474505901337
27365,2280,0,p11419_20to160ms,11419,0.1583118736743927
27366,2280,1,p14606_15to80ms,14606,0.015336195006966591
27367,2280,1,p14606_15to80ms,14606,0.027839770540595055
27368,2280,1,p14606_15to80ms,14606,0.040886979550123215
27369,2280,1,p14606_15to80ms,14606,0.05339055880904198
27370,2280,1,p14606_15to80ms,14606,0.06643776595592499
27371,2280,1,p14606_15to80ms,14606,0.0794849768280983
27372,2281,0,p11419_20to160ms,11419,0.020228898152709007
27373,2281,0,p11419_20to160ms,11419,0.050672389566898346
27374,2281,0,p11419_20to160ms,11419,0.08002861589193344
27375,2281,0,p11419_20to160ms,11419,0.10286123305559158
27376,2281,0,p11419_20to160ms,11419,0.12732474505901337
27377,2281,0,p11419_20to160ms,11419,0.1583118736743927
27378,2281,1,p14606_15to80ms,14606,0.015336195006966591
27379,2281,1,p14606_15to80ms,14606,0.027839770540595055
27380,2281,1,p14606_15to80ms,14606,0.040886979550123215
27381,2281,1,p14606_15to80ms,14606,0.05339055880904198
27382,2281,1,p14606_15to80ms,14606,0.06643776595592499
27383,2281,1,p14606_15to80ms,14606,0.0794849768280983
27384,2282,0,p11419_20to160ms,11419,0.020228898152709007
27385,2282,0,p11419_20to160ms,11419,0.050672389566898346
27386,2282,0,p11419_20to160ms,11419,0.08002861589193344
27387,2282,0,p11419_20to160ms,11419,0.10286123305559158
27388,2282,0,p11419_20to160ms,11419,0.12732474505901337
27389,2282,0,p11419_20to160ms,11419,0.1583118736743927
27390,2282,1,p14606_15to80ms,14606,0.015336195006966591
27391,2282,1,p14606_15to80ms,14606,0.027839770540595055
27392,2282,1,p14606_15to80ms,14606,0.040886979550123215
27393,2282,1,p14606_15to80ms,14606,0.05339055880904198
27394,2282,1,p14606_15to80ms,14606,0.06643776595592499
27395,2282,1,p14606_15to80ms,14606,0.0794849768280983
27396,2283,0,p11419_20to160ms,11419,0.020228898152709007
27397,2283,0,p11419_20to160ms,11419,0.050672389566898346
27398,2283,0,p11419_20to160ms,11419,0.08002861589193344
27399,2283,0,p11419_20to160ms,11419,0.10286123305559158
27400,2283,0,p11419_20to160ms,11419,0.12732474505901337
27401,2283,0,p11419_20to160ms,11419,0.1583118736743927
27402,2283,1,p14606_15to80ms,14606,0.015336195006966591
27403,2283,1,p14606_15to80ms,14606,0.027839770540595055
27404,2283,1,p14606_15to80ms,14606,0.040886979550123215
27405,2283,1,p14606_15to80ms,14606,0.05339055880904198
27406,2283,1,p14606_15to80ms,14606,0.06643776595592499
27407,2283,1,p14606_15to80ms,14606,0.0794849768280983
27408,2284,0,p11419_20to160ms,11419,0.020228898152709007
27409,2284,0,p11419_20to160ms,11419,0.050672389566898346
27410,2284,0,p11419_20to160ms,11419,0.08002861589193344
27411,2284,0,p11419_20to160ms,11419,0.10286123305559158
27412,2284,0,p11419_20to160ms,11419,0.12732474505901337
27413,2284,0,p11419_20to160ms,11419,0.1583118736743927
27414,2284,1,p14606_15to80ms,14606,0.015336195006966591
27415,2284,1,p14606_15to80ms,14606,0.027839770540595055
27416,2284,1,p14606_15to80ms,14606,0.040886979550123215
27417,2284,1,p14606_15to80ms,14606,0.05339055880904198
27418,2284,1,p14606_15to80ms,14606,0.06643776595592499
27419,2284,1,p14606_15to80ms,14606,0.0794849768280983
27420,2285,0,p11419_20to160ms,11419,0.020228898152709007
27421,2285,0,p11419_20to160ms,11419,0.050672389566898346
27422,2285,0,p11419_20to160ms,11419,0.08002861589193344
27423,2285,0,p11419_20to160ms,11419,0.10286123305559158
27424,2285,0,p11419_20to160ms,11419,0.12732474505901337
27425,2285,0,p11419_20to160ms,11419,0.1583118736743927
27426,2285,1,p14606_15to80ms,14606,0.015336195006966591
27427,2285,1,p14606_15to80ms,14606,0.027839770540595055
27428,2285,1,p14606_15to80ms,14606,0.040886979550123215
27429,2285,1,p14606_15to80ms,14606,0.05339055880904198
27430,2285,1,p14606_15to80ms,14606,0.06643776595592499
27431,2285,1,p14606_15to80ms,14606,0.0794849768280983
27432,2286,0,p11419_20to160ms,11419,0.020228898152709007
27433,2286,0,p11419_20to160ms,11419,0.050672389566898346
27434,2286,0,p11419_20to160ms,11419,0.08002861589193344
27435,2286,0,p11419_20to160ms,11419,0.10286123305559158
27436,2286,0,p11419_20to160ms,11419,0.12732474505901337
27437,2286,0,p11419_20to160ms,11419,0.1583118736743927
27438,2286,1,p14606_15to80ms,14606,0.015336195006966591
27439,2286,1,p14606_15to80ms,14606,0.027839770540595055
27440,2286,1,p14606_15to80ms,14606,0.040886979550123215
27441,2286,1,p14606_15to80ms,14606,0.05339055880904198
27442,2286,1,p14606_15to80ms,14606,0.06643776595592499
27443,2286,1,p14606_15to80ms,14606,0.0794849768280983
27444,2287,0,p11419_20to160ms,11419,0.020228898152709007
27445,2287,0,p11419_20to160ms,11419,0.050672389566898346
27446,2287,0,p11419_20to160ms,11419,0.08002861589193344
27447,2287,0,p11419_20to160ms,11419,0.10286123305559158
27448,2287,0,p11419_20to160ms,11419,0.12732474505901337
27449,2287,0,p11419_20to160ms,11419,0.1583118736743927
27450,2287,1,p14606_15to80ms,14606,0.015336195006966591
27451,2287,1,p14606_15to80ms,14606,0.027839770540595055
27452,2287,1,p14606_15to80ms,14606,0.040886979550123215
27453,2287,1,p14606_15to80ms,14606,0.05339055880904198
27454,2287,1,p14606_15to80ms,14606,0.06643776595592499
27455,2287,1,p14606_15to80ms,14606,0.0794849768280983
27456,2288,0,p11419_20to160ms,11419,0.020228898152709007
27457,2288,0,p11419_20to160ms,11419,0.050672389566898346
27458,2288,0,p11419_20to160ms,11419,0.08002861589193344
27459,2288,0,p11419_20to160ms,11419,0.10286123305559158
27460,2288,0,p11419_20to160ms,11419,0.12732474505901337
27461,2288,0,p11419_20to160ms,11419,0.1583118736743927
27462,2288,1,p14606_15to80ms,14606,0.015336195006966591
27463,2288,1,p14606_15to80ms,14606,0.027839770540595055
27464,2288,1,p14606_15to80ms,14606,0.040886979550123215
27465,2288,1,p14606_15to80ms,14606,0.05339055880904198
27466,2288,1,p14606_15to80ms,14606,0.06643776595592499
27467,2288,1,p14606_15to80ms,14606,0.0794849768280983
27468,2289,0,p11419_20to160ms,11419,0.020228898152709007
27469,2289,0,p11419_20to160ms,11419,0.050672389566898346
27470,2289,0,p11419_20to160ms,11419,0.08002861589193344
27471,2289,0,p11419_20to160ms,11419,0.10286123305559158
27472,2289,0,p11419_20to160ms,11419,0.12732474505901337
27473,2289,0,p11419_20to160ms,11419,0.1583118736743927
27474,2289,1,p14606_15to80ms,14606,0.015336195006966591
27475,2289,1,p14606_15to80ms,14606,0.027839770540595055
27476,2289,1,p14606_15to80ms,14606,0.040886979550123215
27477,2289,1,p14606_15to80ms,14606,0.05339055880904198
27478,2289,1,p14606_15to80ms,14606,0.06643776595592499
27479,2289,1,p14606_15to80ms,14606,0.0794849768280983
27480,2290,0,p11419_20to160ms,11419,0.020228898152709007
27481,2290,0,p11419_20to160ms,11419,0.050672389566898346
27482,2290,0,p11419_20to160ms,11419,0.08002861589193344
27483,2290,0,p11419_20to160ms,11419,0.10286123305559158
27484,2290,0,p11419_20to160ms,11419,0.12732474505901337
27485,2290,0,p11419_20to160ms,11419,0.1583118736743927
27486,2290,1,p14606_15to80ms,14606,0.015336195006966591
27487,2290,1,p14606_15to80ms,14606,0.027839770540595055
27488,2290,1,p14606_15to80ms,14606,0.040886979550123215
27489,2290,1,p14606_15to80ms,14606,0.05339055880904198
27490,2290,1,p14606_15to80ms,14606,0.06643776595592499
27491,2290,1,p14606_15to80ms,14606,0.0794849768280983
27492,2291,0,p11419_20to160ms,11419,0.020228898152709007
27493,2291,0,p11419_20to160ms,11419,0.050672389566898346
27494,2291,0,p11419_20to160ms,11419,0.08002861589193344
27495,2291,0,p11419_20to160ms,11419,0.10286123305559158
27496,2291,0,p11419_20to160ms,11419,0.12732474505901337
27497,2291,0,p11419_20to160ms,11419,0.1583118736743927
27498,2291,1,p14606_15to80ms,14606,0.015336195006966591
27499,2291,1,p14606_15to80ms,14606,0.027839770540595055
27500,2291,1,p14606_15to80ms,14606,0.040886979550123215
27501,2291,1,p14606_15to80ms,14606,0.05339055880904198
27502,2291,1,p14606_15to80ms,14606,0.06643776595592499
27503,2291,1,p14606_15to80ms,14606,0.0794849768280983
27504,2292,0,p11419_20to160ms,11419,0.020228898152709007
27505,2292,0,p11419_20to160ms,11419,0.050672389566898346
27506,2292,0,p11419_20to160ms,11419,0.08002861589193344
27507,2292,0,p11419_20to160ms,11419,0.10286123305559158
27508,2292,0,p11419_20to160ms,11419,0.12732474505901337
27509,2292,0,p11419_20to160ms,11419,0.1583118736743927
27510,2292,1,p14606_15to80ms,14606,0.015336195006966591
27511,2292,1,p14606_15to80ms,14606,0.027839770540595055
27512,2292,1,p14606_15to80ms,14606,0.040886979550123215
27513,2292,1,p14606_15to80ms,14606,0.05339055880904198
27514,2292,1,p14606_15to80ms,14606,0.06643776595592499
27515,2292,1,p14606_15to80ms,14606,0.0794849768280983
27516,2293,0,p11419_20to160ms,11419,0.020228898152709007
27517,2293,0,p11419_20to160ms,11419,0.050672389566898346
27518,2293,0,p11419_20to160ms,11419,0.08002861589193344
27519,2293,0,p11419_20to160ms,11419,0.10286123305559158
27520,2293,0,p11419_20to160ms,11419,0.12732474505901337
27521,2293,0,p11419_20to160ms,11419,0.1583118736743927
27522,2293,1,p14606_15to80ms,14606,0.015336195006966591
27523,2293,1,p14606_15to80ms,14606,0.027839770540595055
27524,2293,1,p14606_15to80ms,14606,0.040886979550123215
27525,2293,1,p14606_15to80ms,14606,0.05339055880904198
27526,2293,1,p14606_15to80ms,14606,0.06643776595592499
27527,2293,1,p14606_15to80ms,14606,0.0794849768280983
27528,2294,0,p11419_20to160ms,11419,0.020228898152709007
27529,2294,0,p11419_20to160ms,11419,0.050672389566898346
27530,2294,0,p11419_20to160ms,11419,0.08002861589193344
27531,2294,0,p11419_20to160ms,11419,0.10286123305559158
27532,2294,0,p11419_20to160ms,11419,0.12732474505901337
27533,2294,0,p11419_20to160ms,11419,0.1583118736743927
27534,2294,1,p14606_15to80ms,14606,0.015336195006966591
27535,2294,1,p14606_15to80ms,14606,0.027839770540595055
27536,2294,1,p14606_15to80ms,14606,0.040886979550123215
27537,2294,1,p14606_15to80ms,14606,0.05339055880904198
27538,2294,1,p14606_15to80ms,14606,0.06643776595592499
27539,2294,1,p14606_15to80ms,14606,0.0794849768280983
27540,2295,0,p11419_20to160ms,11419,0.020228898152709007
27541,2295,0,p11419_20to160ms,11419,0.050672389566898346
27542,2295,0,p11419_20to160ms,11419,0.08002861589193344
27543,2295,0,p11419_20to160ms,11419,0.10286123305559158
27544,2295,0,p11419_20to160ms,11419,0.12732474505901337
27545,2295,0,p11419_20to160ms,11419,0.1583118736743927
27546,2295,1,p14606_15to80ms,14606,0.015336195006966591
27547,2295,1,p14606_15to80ms,14606,0.027839770540595055
27548,2295,1,p14606_15to80ms,14606,0.040886979550123215
27549,2295,1,p14606_15to80ms,14606,0.05339055880904198
27550,2295,1,p14606_15to80ms,14606,0.06643776595592499
27551,2295,1,p14606_15to80ms,14606,0.0794849768280983
27552,2296,0,p11419_20to160ms,11419,0.020228898152709007
27553,2296,0,p11419_20to160ms,11419,0.050672389566898346
27554,2296,0,p11419_20to160ms,11419,0.08002861589193344
27555,2296,0,p11419_20to160ms,11419,0.10286123305559158
27556,2296,0,p11419_20to160ms,11419,0.12732474505901337
27557,2296,0,p11419_20to160ms,11419,0.1583118736743927
27558,2296,1,p14606_15to80ms,14606,0.015336195006966591
27559,2296,1,p14606_15to80ms,14606,0.027839770540595055
27560,2296,1,p14606_15to80ms,14606,0.040886979550123215
27561,2296,1,p14606_15to80ms,14606,0.05339055880904198
27562,2296,1,p14606_15to80ms,14606,0.06643776595592499
27563,2296,1,p14606_15to80ms,14606,0.0794849768280983
27564,2297,0,p11419_20to160ms,11419,0.020228898152709007
27565,2297,0,p11419_20to160ms,11419,0.050672389566898346
27566,2297,0,p11419_20to160ms,11419,0.08002861589193344
27567,2297,0,p11419_20to160ms,11419,0.10286123305559158
27568,2297,0,p11419_20to160ms,11419,0.12732474505901337
